GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,42300102,339,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,29,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,344,1629639,Tyler Herro,1610612748,Miami Heat,3,8,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,216,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,347,1628997,Caleb Martin,1610612748,Miami Heat,3,8,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,73,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,351,1629639,Tyler Herro,1610612748,Miami Heat,3,7,38,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,113,247,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,357,1628389,Bam Adebayo,1610612748,Miami Heat,3,7,2,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,10,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,361,1628997,Caleb Martin,1610612748,Miami Heat,3,6,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,9,104,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,365,1629639,Tyler Herro,1610612748,Miami Heat,3,5,54,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,46,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,387,1629312,Haywood Highsmith,1610612748,Miami Heat,3,4,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,72,236,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,391,1628997,Caleb Martin,1610612748,Miami Heat,3,4,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,400,1628997,Caleb Martin,1610612748,Miami Heat,3,3,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,22,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,411,1629130,Duncan Robinson,1610612748,Miami Heat,3,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-97,253,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,415,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,2,28,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-12,49,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,427,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,1,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,21,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,434,1628389,Bam Adebayo,1610612748,Miami Heat,3,1,17,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-51,136,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,438,1629130,Duncan Robinson,1610612748,Miami Heat,3,0,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,67,244,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,458,1629130,Duncan Robinson,1610612748,Miami Heat,4,11,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,37,275,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,467,1626153,Delon Wright,1610612748,Miami Heat,4,11,14,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,461,1629639,Tyler Herro,1610612748,Miami Heat,4,10,42,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-85,126,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,471,1626153,Delon Wright,1610612748,Miami Heat,4,10,10,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,37,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,474,1629639,Tyler Herro,1610612748,Miami Heat,4,9,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,242,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,478,1626153,Delon Wright,1610612748,Miami Heat,4,9,5,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,83,248,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,486,1628389,Bam Adebayo,1610612748,Miami Heat,4,8,25,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-21,106,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,494,1628389,Bam Adebayo,1610612748,Miami Heat,4,7,41,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-80,118,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,497,1629130,Duncan Robinson,1610612748,Miami Heat,4,7,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,190,173,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,501,1628389,Bam Adebayo,1610612748,Miami Heat,4,6,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,81,149,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,511,1629312,Haywood Highsmith,1610612748,Miami Heat,4,6,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-162,226,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,514,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,4,5,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,160,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,523,1628997,Caleb Martin,1610612748,Miami Heat,4,4,48,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-112,195,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,530,1628389,Bam Adebayo,1610612748,Miami Heat,4,4,12,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,10,121,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,534,1628389,Bam Adebayo,1610612748,Miami Heat,4,3,29,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,42,125,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,536,1629312,Haywood Highsmith,1610612748,Miami Heat,4,3,28,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,544,1628997,Caleb Martin,1610612748,Miami Heat,4,3,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-156,211,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,548,1629639,Tyler Herro,1610612748,Miami Heat,4,2,24,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,12,1,1,20240424,BOS,MIA
Shot Chart Detail,42300102,556,1629639,Tyler Herro,1610612748,Miami Heat,4,1,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-80,267,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,558,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,4,1,23,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,53,30,1,0,20240424,BOS,MIA
Shot Chart Detail,42300102,569,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,4,0,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,109,1,0,20240424,BOS,MIA
Shot Chart Detail,42300103,7,1631107,Nikola Jovic,1610612748,Miami Heat,1,11,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,223,115,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,14,1629639,Tyler Herro,1610612748,Miami Heat,1,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,244,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,18,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,30,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,23,1628389,Bam Adebayo,1610612748,Miami Heat,1,10,4,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-104,-33,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,33,1628389,Bam Adebayo,1610612748,Miami Heat,1,9,37,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,5,100,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,40,1631107,Nikola Jovic,1610612748,Miami Heat,1,8,38,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,29,61,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,45,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,1,8,7,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,0,104,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,48,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,1,7,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,6,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,52,1631107,Nikola Jovic,1610612748,Miami Heat,1,7,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,83,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,64,1629639,Tyler Herro,1610612748,Miami Heat,1,6,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,222,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,71,1629639,Tyler Herro,1610612748,Miami Heat,1,5,56,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-36,36,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,83,1629312,Haywood Highsmith,1610612748,Miami Heat,1,5,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,126,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,85,1629312,Haywood Highsmith,1610612748,Miami Heat,1,5,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-228,121,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,87,1631107,Nikola Jovic,1610612748,Miami Heat,1,5,13,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,8,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,95,1631107,Nikola Jovic,1610612748,Miami Heat,1,4,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,184,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,98,1629639,Tyler Herro,1610612748,Miami Heat,1,3,47,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-37,34,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,100,1628389,Bam Adebayo,1610612748,Miami Heat,1,3,45,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,134,1629312,Haywood Highsmith,1610612748,Miami Heat,1,2,20,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,36,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,139,1629312,Haywood Highsmith,1610612748,Miami Heat,1,1,22,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-55,40,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,149,1629312,Haywood Highsmith,1610612748,Miami Heat,1,0,23,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,63,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,162,1629639,Tyler Herro,1610612748,Miami Heat,1,0,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,126,230,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,176,1628997,Caleb Martin,1610612748,Miami Heat,2,10,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-70,147,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,179,1629312,Haywood Highsmith,1610612748,Miami Heat,2,10,12,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-30,33,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,183,1628389,Bam Adebayo,1610612748,Miami Heat,2,9,49,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-4,85,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,197,1628997,Caleb Martin,1610612748,Miami Heat,2,8,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,153,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,202,1629639,Tyler Herro,1610612748,Miami Heat,2,8,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-91,72,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,226,1629639,Tyler Herro,1610612748,Miami Heat,2,6,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,174,208,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,229,1629639,Tyler Herro,1610612748,Miami Heat,2,5,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,154,224,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,234,1628389,Bam Adebayo,1610612748,Miami Heat,2,5,24,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,71,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,245,1631107,Nikola Jovic,1610612748,Miami Heat,2,4,34,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,31,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,253,1629639,Tyler Herro,1610612748,Miami Heat,2,3,57,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,31,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,263,1628389,Bam Adebayo,1610612748,Miami Heat,2,3,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,47,85,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,274,1629639,Tyler Herro,1610612748,Miami Heat,2,2,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-1,272,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,277,1628389,Bam Adebayo,1610612748,Miami Heat,2,1,55,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,25,48,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,299,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,2,0,31,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,144,46,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,308,1629639,Tyler Herro,1610612748,Miami Heat,2,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,9,289,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,323,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,11,13,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-9,62,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,325,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,10,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,120,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,328,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,10,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,66,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,338,1628997,Caleb Martin,1610612748,Miami Heat,3,9,37,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,71,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,340,1628389,Bam Adebayo,1610612748,Miami Heat,3,9,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,6,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,344,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,8,55,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,7,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,347,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,8,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-141,-3,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,352,1631107,Nikola Jovic,1610612748,Miami Heat,3,8,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,2,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,362,1629639,Tyler Herro,1610612748,Miami Heat,3,7,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,241,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,364,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,3,7,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,86,241,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,368,1629639,Tyler Herro,1610612748,Miami Heat,3,6,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,217,149,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,372,1628389,Bam Adebayo,1610612748,Miami Heat,3,6,25,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,11,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,381,1628389,Bam Adebayo,1610612748,Miami Heat,3,5,43,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,84,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,386,1628389,Bam Adebayo,1610612748,Miami Heat,3,5,12,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,23,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,394,1629639,Tyler Herro,1610612748,Miami Heat,3,4,47,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,78,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,396,1628389,Bam Adebayo,1610612748,Miami Heat,3,4,3,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-98,2,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,399,1629639,Tyler Herro,1610612748,Miami Heat,3,3,35,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,40,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,413,1629639,Tyler Herro,1610612748,Miami Heat,3,2,54,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,35,51,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,425,1631107,Nikola Jovic,1610612748,Miami Heat,3,1,45,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,38,30,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,428,1629312,Haywood Highsmith,1610612748,Miami Heat,3,1,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,4,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,432,1631107,Nikola Jovic,1610612748,Miami Heat,3,0,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,145,2,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,445,1628389,Bam Adebayo,1610612748,Miami Heat,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,174,207,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,453,201988,Patty Mills,1610612748,Miami Heat,4,11,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,134,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,457,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,4,11,16,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,66,130,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,461,1631107,Nikola Jovic,1610612748,Miami Heat,4,11,1,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-67,112,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,470,201988,Patty Mills,1610612748,Miami Heat,4,10,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-9,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,477,1628389,Bam Adebayo,1610612748,Miami Heat,4,9,22,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,29,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,490,201988,Patty Mills,1610612748,Miami Heat,4,8,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,242,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,499,1628389,Bam Adebayo,1610612748,Miami Heat,4,7,39,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-41,44,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,502,1628389,Bam Adebayo,1610612748,Miami Heat,4,6,59,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,13,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,514,1628389,Bam Adebayo,1610612748,Miami Heat,4,6,20,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-9,41,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,518,1628997,Caleb Martin,1610612748,Miami Heat,4,5,38,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,184,5,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,526,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,4,4,59,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,130,65,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,532,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,4,4,22,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,41,71,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,534,1631170,Jaime Jaquez Jr.,1610612748,Miami Heat,4,3,43,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,70,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,544,201988,Patty Mills,1610612748,Miami Heat,4,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,222,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,561,201988,Patty Mills,1610612748,Miami Heat,4,2,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5,71,1,0,20240427,MIA,BOS
Shot Chart Detail,42300103,563,1628418,Thomas Bryant,1610612748,Miami Heat,4,2,13,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-50,69,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,566,1631107,Nikola Jovic,1610612748,Miami Heat,4,1,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-218,139,1,1,20240427,MIA,BOS
Shot Chart Detail,42300103,576,1631115,Orlando Robinson,1610612748,Miami Heat,4,1,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-4,1,0,20240427,MIA,BOS
